Time|s,control_Room.Energy_Excess
15840,6.200889e+07
16020,61918256
16200,6.18275e+07
16380,61736744
16560,61645988
16740,6.155523e+07
16920,61464476
17100,6.137372e+07
17115.61,6.136585e+07
17115.99,61365656
17115.992,61365656
17116.023,61365304, 61365628, 61365628
17280,6.128301e+07
17443.887,61200324
17460,61192196
17640,61101332
17820,61010364
18000,6.091936e+07
18180,60569576
18360,6.021971e+07
18540,59869748
18720,59519776
18900,59169656
19080,5.881952e+07
19260,58469384
19440,5.811925e+07
19620,57768932
19800,57418572
19980,57068216
20160,56717856
20340,5.63675e+07
20520,5.601714e+07
20700,5.566678e+07
20880,55316424
21060,54966016
21240,54615576
21420,5.426514e+07
21600,5.39147e+07
21780,52575324
21960,51235924
22140,4.989649e+07
22320,48557052
22500,47217564
22680,4.587807e+07
22860,44538576
23040,43199084
23220,4.185955e+07
23400,40520016
23580,39180476
23760,37840936
23940,36501372
24120,35161796
24300,3.382222e+07
24480,32482646
24660,31143064
24840,29803474
25020,28463878
25200,27124278
25380,27108796
25560,27093306
25740,27077804
25920,27062302
26100,27046784
26280,27031264
26460,27015742
26640,27000222
26820,2.698469e+07
27000,26969156
27180,26953622
27360,26938086
27540,26922544
27720,26906998
27900,26891452
28080,26875906
28260,26860356
28440,26844806
28620,26829252
28800,26813698
28980,28763606
29160,3.071351e+07
29340,32663412
29520,3.461331e+07
29700,36563212
29880,38513108
30060,4.0463e+07
30240,42412896
30420,44362788
30600,4.631268e+07
30780,4.826257e+07
30960,5.021246e+07
31140,52162348
31320,54112236
31500,5.606212e+07
31680,5.801201e+07
31860,59961892
32040,6.191178e+07
32220,63861664
32400,65811548
32580,66174856
32760,66538164
32940,66901468
33120,67264776
33300,6.762808e+07
33480,67991384
33660,6.835469e+07
33840,6.871799e+07
34020,6.90813e+07
34200,6.94446e+07
34380,6.98079e+07
34560,7.017121e+07
34740,70534504
34920,7.089781e+07
35100,7.126111e+07
35280,7.162442e+07
35460,7.198771e+07
35640,72351016
35820,7.271432e+07
36000,7.307762e+07
36180,7.349355e+07
36360,7.390948e+07
36540,7.432541e+07
36720,74741336
36900,7.515726e+07
37080,7.557319e+07
37260,7.598912e+07
37440,7.640505e+07
37620,7.682098e+07
37800,77236904
37980,7.765283e+07
38160,7.806876e+07
38340,7.848469e+07
38520,7.890061e+07
38700,79316536
38880,7.973246e+07
39060,8.014839e+07
39240,8.056432e+07
39420,8.098025e+07
39600,8.139618e+07
39780,81630696
39960,8.186522e+07
40140,82099736
40320,8.233426e+07
40500,82568776
40680,8.28033e+07
40860,83037816
41040,8.327234e+07
41220,83506856
41400,8.374138e+07
41580,83975896
41760,84210424
41940,8.444494e+07
42120,84679464
42300,8.491398e+07
42480,85148504
42660,8.538302e+07
42840,85617544
43020,8.585206e+07
43200,86086584
43380,8.440389e+07
43560,8.272119e+07
43740,8.10385e+07
43920,7.935581e+07
44100,7.767311e+07
44280,7.599042e+07
44460,7.430772e+07
44640,7.262503e+07
44820,7.094234e+07
45000,6.925964e+07
45180,6.757694e+07
45360,65894252
45540,64211556
45720,62528864
45900,6.084617e+07
46080,5.916347e+07
46260,5.748078e+07
46440,55798084
46620,5.411539e+07
46800,52432696
46980,53143308
47160,5.385392e+07
47340,54564532
47520,55275144
47700,55985756
47880,5.669637e+07
48060,5.740698e+07
48240,5.811759e+07
48420,58828204
48600,59538816
48780,60249428
48960,6.096004e+07
49140,61670652
49320,62381264
49500,63091876
49680,6.380249e+07
49860,6.45131e+07
50040,6.522371e+07
50220,65934324
50400,66644936
50580,6.732288e+07
50760,68000824
50940,6.867877e+07
51120,6.935671e+07
51300,7.003466e+07
51480,7.071259e+07
51660,71390536
51840,7.206848e+07
52020,72746424
52200,7.342437e+07
52380,7.410231e+07
52560,7.478026e+07
52740,7.54582e+07
52920,7.613614e+07
53100,7.681409e+07
53280,77492024
53460,7.816997e+07
53640,7.884791e+07
53820,7.952586e+07
54000,8.02038e+07
54180,7.990629e+07
54360,79608776
54540,7.931127e+07
54720,7.901376e+07
54900,7.871625e+07
55080,7.841874e+07
55260,7.812123e+07
55440,7.782372e+07
55620,7.752621e+07
55800,77228696
55980,7.693118e+07
56160,7.663368e+07
56340,7.633617e+07
56520,7.603866e+07
56700,75741144
56880,7.544363e+07
57060,7.514612e+07
57240,74848616
57420,7.45511e+07
57600,7.425359e+07
57780,7.386793e+07
57960,73482264
58140,7.30966e+07
58320,72710936
58500,7.232527e+07
58680,7.193961e+07
58860,71553944
59040,7.116828e+07
59220,70782616
59400,7.039695e+07
59580,7.001129e+07
59760,69625624
59940,6.923996e+07
60120,68854296
60300,6.846863e+07
60480,6.808297e+07
60660,67697304
60840,6.731164e+07
61020,66925972
61200,66540308
61380,6.629175e+07
61560,66043196
61740,6.579464e+07
61920,6.554608e+07
62100,65297524
62280,6.504897e+07
62460,64800412
62640,64551856
62820,6.43033e+07
63000,64054744
63180,63806188
63360,63557628
63540,6.330907e+07
63720,63060516
63900,6.281196e+07
64080,62563404
64260,6.231485e+07
64440,62066292
64620,61817732
64800,61569176
64980,59813464
65160,58057748
65340,56302036
65520,5.454632e+07
65700,5.279061e+07
65880,51034892
66060,4.927918e+07
66240,47523464
66420,4.576775e+07
66600,44012036
66780,42256324
66960,4.050061e+07
67140,38744896
67320,3.698918e+07
67500,35233464
67680,33477752
67860,31722038
68040,29966324
68220,2.821061e+07
68400,26454896
68580,2.589097e+07
68760,25503862
68940,2.512058e+07
69120,24738006
69300,24355738
69480,23973458
69660,23591016
69840,23208416
70020,22825854
70200,22443184
70380,22060354
70560,21677364
70740,21294338
70920,20911204
71100,20527908
71280,20144452
71460,19760866
71640,19377158
71820,18993308
72000,1.860932e+07
72180,19478008
72360,19995808
72540,20505604
72720,21013512
72900,21520642
73080,22027356
73260,22533636
73440,23039682
73620,23545464
73800,24050976
73980,24556238
74160,25061246
74340,25565996
74520,2.607049e+07
74700,2.657473e+07
74880,27078714
75060,27582464
75240,28085982
75420,2.858926e+07
75600,29092296
75780,29676896
75960,30438356
76140,31203716
76320,3.196994e+07
76500,32736506
76680,33503208
76860,34269908
77040,35036612
77220,35803496
77400,3.657043e+07
77580,3.733737e+07
77760,38104304
77940,38871244
78120,3.963818e+07
78300,40405116
78480,41172052
78660,41939036
78840,4.270605e+07
79020,4.347306e+07
79200,4.424007e+07
79380,4.48352e+07
79560,4.543035e+07
79740,46025532
79920,4.662072e+07
80100,4.721595e+07
80280,47811188
80460,48406424
80640,4.900166e+07
80820,4.959695e+07
81000,5.019226e+07
81180,50787564
81360,5.138287e+07
81540,51978176
81720,52573484
81900,53168788
82080,53764096
82260,54359416
82440,54954748
82620,55550076
82800,5.614541e+07
82980,56420428
83160,56695456
83340,56970496
83520,5.724554e+07
83700,57520596
83880,57795652
84060,5.807071e+07
84240,5.834577e+07
84420,5.862085e+07
84600,5.889593e+07
84780,59171012
84960,59446092
85140,59721176
85320,59996256
85500,6.027134e+07
85680,6.054642e+07
85860,60821508
86040,61096596
86220,6.137169e+07
86400,6.164678e+07
86580,61646744
86760,6.164671e+07
86940,6.164668e+07
87120,61646652
87300,61646628
87480,61646604
87660,61646584
87840,6.164656e+07
88020,61646544
88200,6.164653e+07
88380,6.164651e+07
88560,6.16465e+07
88740,61646484
88920,61646468
89100,61646456
89280,6.164644e+07
89460,61646428
89640,61646416
89820,61646404
90000,6.164639e+07
