Time|s,control_Room.Energy_Excess
44280,5.727171e+07
44460,55389348
44640,53506984
44820,5.162462e+07
45000,49742252
45180,4.785989e+07
45360,45977524
45540,44095156
45720,4.221279e+07
45900,40330428
46080,3.844806e+07
46260,36565696
46440,34683332
46620,32800966
46800,3.09186e+07
46980,31412412
47160,31906224
47340,32400034
47520,32893846
47700,33387658
47880,3.388147e+07
48060,3.437528e+07
48240,34869092
48420,35362904
48600,35856716
48780,3.635053e+07
48960,3.684434e+07
49140,3.733815e+07
49320,37831964
49500,38325776
49680,38819588
49860,39313396
50040,3.980721e+07
50220,4.030102e+07
50400,4.079483e+07
50580,41887932
50760,42981028
50940,4.407413e+07
51120,45167224
51300,46260324
51480,4.735342e+07
51660,4.844652e+07
51840,49539616
52020,5.063271e+07
52200,51725812
52380,52818908
52560,5.391201e+07
52740,55005104
52920,56098204
53100,5.71913e+07
53280,5.82844e+07
53460,59377496
53640,60470596
53820,61563692
54000,6.265679e+07
54180,6.257184e+07
54360,62486892
54540,6.240194e+07
54720,6.231699e+07
54900,62232044
55080,62147092
55260,62062144
55440,6.197719e+07
55620,61892244
55800,61807292
55980,61722344
56160,61637396
56340,61552444
56520,61467496
56700,61382544
56880,61297596
57060,61212644
57240,61127696
57420,61042748
57600,60957796
57780,60845044
57960,60732292
58140,6.061954e+07
58320,60506788
58500,6.039404e+07
58680,6.028129e+07
58860,60168536
59040,60055784
59220,5.994303e+07
59400,5.983028e+07
59580,5.971753e+07
59760,59604776
59940,59492024
60120,5.937927e+07
60300,5.926652e+07
60480,5.915377e+07
60660,59041016
60840,58928264
61020,5.881551e+07
61200,5.870276e+07
61380,58462316
61560,5.822187e+07
61740,57981428
61920,57740984
62100,5.750054e+07
62280,57260096
62460,57019652
62640,5.677921e+07
62820,56538764
63000,5.629832e+07
63180,56057876
63360,5.581743e+07
63540,55576988
63720,55336544
63900,5.50961e+07
64080,54855656
64260,54615212
64440,5.437477e+07
64620,54134324
64800,5.389388e+07
64980,52451428
65160,51010044
65340,49568684
65520,4.812733e+07
65700,46685972
65880,4.524462e+07
66060,43803268
66240,42361916
66420,4.092057e+07
66600,39479216
66780,38037864
66960,36596516
67140,35155164
67320,33713816
67500,32272466
67680,30831116
67860,29389768
68040,2.794842e+07
68220,2.650707e+07
68400,25065722
68580,2.451858e+07
68760,2.424075e+07
68940,23968614
69120,23697428
69300,23426564
69480,23155552
69660,22884162
69840,22612396
70020,22340544
70200,22068396
70380,2.179587e+07
70560,21522966
70740,21249868
70920,20976466
71100,20702684
71280,20428528
71460,20154034
71640,19879214
71820,19604044
72000,19328524
72180,20340352
72360,20815338
72540,2.127708e+07
72720,21736124
72900,22194326
73080,2.265168e+07
73260,2.310839e+07
73440,23564514
73620,24020158
73800,24475236
73980,24929798
74160,25383842
74340,2.583736e+07
74520,26290348
74700,26742814
74880,27194754
75060,27646186
75240,28097134
75420,28547574
75600,2.899751e+07
75780,29244126
75960,29762362
76140,30286588
76320,30812144
76500,3.133822e+07
76680,31864506
76860,32390794
77040,32917082
77220,33443546
77400,33970068
77580,34496588
77760,35023108
77940,3.55498e+07
78120,3.607657e+07
78300,36603336
78480,3.71301e+07
78660,37656868
78840,38183636
79020,3.87104e+07
79200,3.923717e+07
79380,39871788
79560,4.050645e+07
79740,41141156
79920,41775864
80100,4.241065e+07
80280,43045436
80460,43680228
80640,44315016
80820,44949892
81000,45584784
81180,4.621968e+07
81360,46854576
81540,4.748947e+07
81720,4.812437e+07
81900,4.875926e+07
82080,49394156
82260,50029076
82440,5.066401e+07
82620,51298944
82800,51933876
82980,52220572
83160,5.250728e+07
83340,52794004
83520,53080732
83700,53367484
83880,53654236
84060,53940988
84240,54227744
84420,54514524
84600,54801316
84780,55088104
84960,55374892
85140,55661684
85320,5.594847e+07
85500,5.623526e+07
85680,56522052
85860,5.680885e+07
86040,57095652
86220,57382452
86400,57669256
86580,5.76692e+07
86760,57669148
86940,57669104
87120,5.766906e+07
87300,57669024
87480,57668988
87660,5.766895e+07
87840,57668916
88020,5.766889e+07
88200,57668864
88380,57668844
88560,5.766882e+07
88740,57668796
88920,57668772
89100,57668748
89280,57668724
89460,57668704
89640,57668684
89820,57668668
90000,5.766865e+07
