Time|s,control_Room.Energy_Excess
12240,68896936
12420,6.889981e+07
12600,6.890246e+07
12780,6.890512e+07
12960,6.890777e+07
13140,6.890935e+07
13320,68910504
13500,68911656
13680,6.891281e+07
13860,6.891396e+07
14040,6.891511e+07
14220,68916264
14400,6.891741e+07
14580,6.885069e+07
14760,6.878373e+07
14940,6.871646e+07
15120,6.864919e+07
15300,6.858146e+07
15480,6.851368e+07
15660,6.84459e+07
15840,6.837813e+07
16020,68309816
16200,6.824137e+07
16380,6.817293e+07
16560,6.810449e+07
16740,6.803605e+07
16920,6.796761e+07
17100,6.789917e+07
17115.61,6.789323e+07
17115.99,6.789308e+07
17115.992,6.789309e+07
17116.023,6.789274e+07, 67893064, 67893064
17280,6.783077e+07
17443.887,6.77684e+07
17460,6.776227e+07
17640,6.769372e+07
17820,6.762507e+07
18000,67556376
18180,6.732205e+07
18360,67087644
18540,66853136
18720,66618624
18900,6.638396e+07
19080,6.614928e+07
19260,6.59146e+07
19440,65679916
19620,65445056
19800,65210156
19980,64975252
20160,6.474035e+07
20340,6.450545e+07
20520,64270548
20700,64035644
20880,6.380074e+07
21060,63565788
21240,6.333081e+07
21420,63095824
21600,62860844
21780,6.218303e+07
21960,61505196
22140,60827324
22320,60149452
22500,59471524
22680,58793596
22860,58115664
23040,57437736
23220,56759744
23400,5.608174e+07
23580,55403736
23760,5.472573e+07
23940,54047724
24120,5.336972e+07
24300,5.269171e+07
24480,52013708
24660,5.133569e+07
24840,50657652
25020,4.997962e+07
25200,49301588
25380,4.869102e+07
25560,4.808045e+07
25740,4.746986e+07
25920,4.685927e+07
26100,46248664
26280,45638056
26460,45027452
26640,44416844
26820,43806216
27000,43195584
27180,42584948
27360,41974316
27540,41363684
27720,40753052
27900,4.014242e+07
28080,39531784
28260,38921148
28440,38310504
28620,37699864
28800,3.708922e+07
28980,38650544
29160,40211864
29340,4.177318e+07
29520,43334496
29700,44895804
29880,4.645711e+07
30060,48018424
30240,49579732
30420,5.114103e+07
30600,52702332
30780,54263636
30960,55824936
31140,57386236
31320,58947536
31500,60508836
31680,62070136
31860,63631436
32040,65192732
32220,66754028
32400,6.831533e+07
32580,6.802046e+07
32760,6.77256e+07
32940,6.743074e+07
33120,6.713587e+07
33300,6.684101e+07
33480,6.654614e+07
33660,66251276
33840,6.595641e+07
34020,6.566154e+07
34200,6.536667e+07
34380,6.50718e+07
34560,64776932
34740,64482064
34920,6.418719e+07
35100,63892324
35280,63597456
35460,63302584
35640,63007716
35820,62712844
36000,62417976
36180,62881236
36360,6.33445e+07
36540,63807764
36720,64271024
36900,6.473429e+07
37080,65197548
37260,65660812
37440,6.612407e+07
37620,66587332
37800,6.705059e+07
37980,6.751386e+07
38160,6.797711e+07
38340,68440376
38520,6.890363e+07
38700,6.93669e+07
38880,6.983016e+07
39060,70293416
39240,7.075668e+07
39420,7.121994e+07
39600,7.16832e+07
39780,7.171537e+07
39960,7.174754e+07
40140,7.177971e+07
40320,7.181188e+07
40500,7.184405e+07
40680,71876216
40860,7.190839e+07
41040,7.194056e+07
41220,7.197273e+07
41400,7.20049e+07
41580,72037064
41760,7.206924e+07
41940,7.210141e+07
42120,72133576
42300,7.216574e+07
42480,7.219791e+07
42660,7.223009e+07
42840,7.226226e+07
43020,72294424
43200,7.232659e+07
43380,7.013539e+07
43560,6.794419e+07
43740,65752996
43920,6.35618e+07
44100,6.13706e+07
44280,5.91794e+07
44460,56988204
44640,54797004
44820,52605804
45000,5.041461e+07
45180,4.822341e+07
45360,4.603221e+07
45540,43841012
45720,41649812
45900,39458612
46080,37267412
46260,35076216
46440,32885016
46620,30693818
46800,28502618
46980,2.898619e+07
47160,29469762
47340,29953334
47520,30436906
47700,30920478
47880,3.140405e+07
48060,31887622
48240,32371194
48420,32854766
48600,33338336
48780,33821908
48960,3.430548e+07
49140,34789052
49320,35272624
49500,35756196
49680,3.623977e+07
49860,3.672334e+07
50040,3.720691e+07
50220,37690484
50400,38174056
50580,39639284
50760,41104516
50940,42569744
51120,44034972
51300,45500204
51480,4.696543e+07
51660,48430664
51840,49895892
52020,51361124
52200,5.282635e+07
52380,54291584
52560,55756812
52740,5.722204e+07
52920,5.868727e+07
53100,6.01525e+07
53280,61617732
53460,6.308296e+07
53640,6.454819e+07
53820,6.601342e+07
54000,6.747865e+07
54180,6.73632e+07
54360,6.724776e+07
54540,6.713231e+07
54720,67016864
54900,66901416
55080,66785972
55260,66670524
55440,6.655508e+07
55620,6.643963e+07
55800,66324184
55980,6.620874e+07
56160,66093292
56340,6.597785e+07
56520,6.58624e+07
56700,6.574695e+07
56880,65631508
57060,6.551606e+07
57240,65400612
57420,6.528517e+07
57600,6.516972e+07
57780,64779804
57960,6.438989e+07
58140,63999972
58320,6.361006e+07
58500,63220144
58680,62830228
58860,6.244031e+07
59040,62050396
59220,6.166048e+07
59400,61270564
59580,6.088065e+07
59760,60490732
59940,60100816
60120,5.97109e+07
60300,59320988
60480,5.893107e+07
60660,58541156
60840,5.815124e+07
61020,57761324
61200,5.737141e+07
61380,57022264
61560,56673124
61740,5.632398e+07
61920,55974836
62100,55625696
62280,5.527655e+07
62460,54927412
62640,54578268
62820,54229124
63000,53879984
63180,5.353084e+07
63360,53181696
63540,52832556
63720,52483412
63900,52134268
64080,5.178513e+07
64260,51435984
64440,5.108684e+07
64620,5.07377e+07
64800,50388556
64980,49187516
65160,47986476
65340,46785436
65520,45584396
65700,44383356
65880,4.318231e+07
66060,4.198127e+07
66240,4.078023e+07
66420,3.957919e+07
66600,3.837815e+07
66780,3.717711e+07
66960,3.597607e+07
67140,34775028
67320,33573988
67500,32372948
67680,31171908
67860,29970868
68040,28769828
68220,27568786
68400,26367746
68580,25997072
68760,25668372
68940,2.534061e+07
69120,25013044
69300,24685584
69480,2.435815e+07
69660,24030706
69840,23703254
70020,23375842
70200,23048436
70380,2.272102e+07
70560,22393596
70740,22066194
70920,21738798
71100,21411392
71280,21083978
71460,20756564
71640,2.042915e+07
71820,20101734
72000,19774314
72180,2.08481e+07
72360,21838098
72540,22826214
72720,23813908
72900,24801446
73080,25788912
73260,26776306
73440,27763674
73620,28751008
73800,29738308
73980,30725578
74160,31712816
74340,32700024
74520,3.36872e+07
74700,34674348
74880,35661464
75060,3.664855e+07
75240,37635616
75420,38622656
75600,39609664
75780,4.018567e+07
75960,4.080365e+07
76140,41422544
76320,4.204165e+07
76500,4.266083e+07
76680,4.328005e+07
76860,43899264
77040,44518484
77220,45137744
77400,45757016
77580,4.637629e+07
77760,4.699556e+07
77940,4.761483e+07
78120,48234104
78300,48853376
78480,4.947265e+07
78660,50091932
78840,5.071122e+07
79020,5.133051e+07
79200,5.19498e+07
79380,5.23149e+07
79560,5.268e+07
79740,5.304511e+07
79920,5.341022e+07
80100,5.377534e+07
80280,54140464
80460,54505588
80640,54870708
80820,55235844
81000,55600984
81180,55966124
81360,5.633126e+07
81540,5.66964e+07
81720,5.706154e+07
81900,57426676
82080,57791816
82260,5.815696e+07
82440,58522104
82620,5.888725e+07
82800,5.925239e+07
82980,5.932308e+07
83160,59393772
83340,59464464
83520,59535156
83700,59605852
83880,59676548
84060,5.974725e+07
84240,59817944
84420,59888644
84600,59959348
84780,6.003005e+07
84960,6.010075e+07
85140,60171452
85320,60242156
85500,60312856
85680,6.038356e+07
85860,60454264
86040,6.052497e+07
86220,6.059567e+07
86400,60666376
86580,6.066637e+07
86760,60666364
86940,60666356
87120,6.066635e+07
87300,60666348
87480,60666344
87660,6.066634e+07
87840,60666332
88020,60666332
88200,6.066633e+07
88380,6.066633e+07
88560,60666324
88740,6.066632e+07
88920,6.066632e+07
89100,60666316
89280,6.066631e+07
89460,6.066631e+07
89640,60666308
89820,60666308
90000,60666308
