Hour,energy_imported,energy_exported
2104,0.0,67.92963494736843
2105,0.0,43.47318747368421
2106,0.0,14.731648684210526
2107,0.0,23.193029789473684
2108,0.0,48.38575715789474
2109,0.0,57.5456247368421
2110,0.0,61.39712789473684
2111,0.0,61.98502263157894
2112,0.0,69.51927114285715
2113,0.0,69.7194507368421
2114,0.0,69.96355810526316
2115,0.0,69.58932108333333
2116,0.0,68.24166473684211
2117,0.0,63.53057863157895
2118,0.0,56.2691612631579
2119,0.0,69.55612978947369
2120,0.0,90.5017125263158
2121,0.0,94.238896
2122,0.0,99.19603421052632
2123,0.0,83.39437210526316
2124,0.0,68.68799789473684
2125,0.0,82.13709410526316
2126,0.0,86.50685715789473
2127,0.0,78.13968578947369
2128,0.0,67.92963494736843
2129,0.0,43.47318747368421
2130,0.0,14.731648684210526
2131,0.0,23.193029789473684
2132,0.0,48.38575715789474
2133,0.0,57.5456247368421
2134,0.0,61.39712789473684
2135,0.0,61.98502263157894
2136,0.0,69.51927114285715
2137,0.0,69.7194507368421
2138,0.0,69.96355810526316
2139,0.0,69.58932108333333
2140,0.0,68.24166473684211
2141,0.0,63.53057863157895
2142,0.0,56.2691612631579
2143,0.0,69.55612978947369
2144,0.0,90.5017125263158
2145,0.0,94.238896
2146,0.0,99.19603421052632
2147,0.0,83.39437210526316
2148,0.0,68.68799789473684
2149,0.0,82.13709410526316
2150,0.0,86.50685715789473
2151,0.0,78.13968578947369
2152,0.0,67.92963494736843
2153,0.0,43.47318747368421
2154,0.0,14.731648684210526
2155,0.0,23.193029789473684
2156,0.0,48.38575715789474
2157,0.0,57.5456247368421
2158,0.0,61.39712789473684
2159,0.0,61.98502263157894
2160,0.0,69.51927114285715
2161,0.0,69.7194507368421
2162,0.0,69.96355810526316
2163,0.0,69.58932108333333
2164,0.0,68.24166473684211
2165,0.0,63.53057863157895
2166,0.0,56.2691612631579
2167,0.0,69.55612978947369
2168,0.0,90.5017125263158
2169,0.0,94.238896
2170,0.0,99.19603421052632
2171,0.0,83.39437210526316
2172,0.0,68.68799789473684
2173,0.0,82.13709410526316
2174,0.0,86.50685715789473
2175,0.0,78.13968578947369
2176,0.0,67.92963494736843
2177,0.0,43.47318747368421
2178,0.0,14.731648684210526
2179,0.0,23.193029789473684
2180,0.0,48.38575715789474
2181,0.0,57.5456247368421
2182,0.0,61.39712789473684
2183,0.0,61.98502263157894
2184,0.0,69.51927114285715
2185,0.0,69.7194507368421
2186,0.0,69.96355810526316
2187,0.0,69.58932108333333
2188,0.0,68.24166473684211
2189,0.0,63.53057863157895
2190,0.0,56.2691612631579
2191,0.0,69.55612978947369
2192,0.0,90.5017125263158
2193,0.0,94.238896
2194,0.0,99.19603421052632
2195,0.0,83.39437210526316
2196,0.0,68.68799789473684
2197,0.0,82.13709410526316
2198,0.0,86.50685715789473
2199,0.0,78.13968578947369
2200,0.0,67.92963494736843
2201,0.0,43.47318747368421
2202,0.0,14.731648684210526
2203,0.0,23.193029789473684
2204,0.0,48.38575715789474
2205,0.0,57.5456247368421
2206,0.0,61.39712789473684
2207,0.0,61.98502263157894
2208,0.0,69.51927114285715
2209,0.0,69.7194507368421
2210,0.0,69.96355810526316
2211,0.0,69.58932108333333
2212,0.0,68.24166473684211
2213,0.0,63.53057863157895
2214,0.0,56.2691612631579
2215,0.0,69.55612978947369
2216,0.0,90.5017125263158
2217,0.0,94.238896
2218,0.0,99.19603421052632
2219,0.0,83.39437210526316
2220,0.0,68.68799789473684
2221,0.0,82.13709410526316
2222,0.0,86.50685715789473
2223,0.0,78.13968578947369
2224,0.0,67.92963494736843
2225,0.0,43.47318747368421
2226,0.0,14.731648684210526
2227,0.0,23.193029789473684
2228,0.0,48.38575715789474
2229,0.0,57.5456247368421
2230,0.0,61.39712789473684
2231,0.0,61.98502263157894
2232,0.0,69.51927114285715
2233,0.0,69.7194507368421
2234,0.0,69.96355810526316
2235,0.0,69.58932108333333
2236,0.0,68.24166473684211
2237,0.0,63.53057863157895
2238,0.0,56.2691612631579
2239,0.0,69.55612978947369
2240,0.0,90.5017125263158
2241,0.0,94.238896
2242,0.0,99.19603421052632
2243,0.0,83.39437210526316
2244,0.0,68.68799789473684
2245,0.0,82.13709410526316
2246,0.0,86.50685715789473
2247,0.0,78.13968578947369
2248,0.0,67.92963494736843
2249,0.0,43.47318747368421
2250,0.0,14.731648684210526
2251,0.0,23.193029789473684
2252,0.0,48.38575715789474
2253,0.0,57.5456247368421
2254,0.0,61.39712789473684
2255,0.0,61.98502263157894
2256,0.0,69.51927114285715
2257,0.0,69.7194507368421
2258,0.0,69.96355810526316
2259,0.0,69.58932108333333
2260,0.0,68.24166473684211
2261,0.0,63.53057863157895
2262,0.0,56.2691612631579
2263,0.0,69.55612978947369
2264,0.0,90.5017125263158
2265,0.0,94.238896
2266,0.0,99.19603421052632
2267,0.0,83.39437210526316
2268,0.0,68.68799789473684
2269,0.0,82.13709410526316
2270,0.0,86.50685715789473
2271,0.0,78.13968578947369
2272,0.0,67.92963494736843
2273,0.0,43.47318747368421
2274,0.0,14.731648684210526
2275,0.0,23.193029789473684
2276,0.0,48.38575715789474
2277,0.0,57.5456247368421
2278,0.0,61.39712789473684
2279,0.0,61.98502263157894
2280,0.0,69.51927114285715
2281,0.0,69.7194507368421
2282,0.0,69.96355810526316
2283,0.0,69.58932108333333
2284,0.0,68.24166473684211
2285,0.0,63.53057863157895
2286,0.0,56.2691612631579
2287,0.0,69.55612978947369
2288,0.0,90.5017125263158
2289,0.0,94.238896
2290,0.0,99.19603421052632
2291,0.0,83.39437210526316
2292,0.0,68.68799789473684
2293,0.0,82.13709410526316
2294,0.0,86.50685715789473
2295,0.0,78.13968578947369
2296,0.0,67.92963494736843
2297,0.0,43.47318747368421
2298,0.0,14.731648684210526
2299,0.0,23.193029789473684
2300,0.0,48.38575715789474
2301,0.0,57.5456247368421
2302,0.0,61.39712789473684
2303,0.0,61.98502263157894
2304,0.0,69.51927114285715
2305,0.0,69.7194507368421
2306,0.0,69.96355810526316
2307,0.0,69.58932108333333
2308,0.0,68.24166473684211
2309,0.0,63.53057863157895
2310,0.0,56.2691612631579
2311,0.0,69.55612978947369
2312,0.0,90.5017125263158
2313,0.0,94.238896
2314,0.0,99.19603421052632
2315,0.0,83.39437210526316
2316,0.0,68.68799789473684
2317,0.0,82.13709410526316
2318,0.0,86.50685715789473
2319,0.0,78.13968578947369
2320,0.0,67.92963494736843
2321,0.0,43.47318747368421
2322,0.0,14.731648684210526
2323,0.0,23.193029789473684
2324,0.0,48.38575715789474
2325,0.0,57.5456247368421
2326,0.0,61.39712789473684
2327,0.0,61.98502263157894
2328,0.0,69.51927114285715
2329,0.0,69.7194507368421
2330,0.0,69.96355810526316
2331,0.0,69.58932108333333
2332,0.0,68.24166473684211
2333,0.0,63.53057863157895
2334,0.0,56.2691612631579
2335,0.0,69.55612978947369
2336,0.0,90.5017125263158
2337,0.0,94.238896
2338,0.0,99.19603421052632
2339,0.0,83.39437210526316
2340,0.0,68.68799789473684
2341,0.0,82.13709410526316
2342,0.0,86.50685715789473
2343,0.0,78.13968578947369
2344,0.0,67.92963494736843
2345,0.0,43.47318747368421
2346,0.0,14.731648684210526
2347,0.0,23.193029789473684
2348,0.0,48.38575715789474
2349,0.0,57.5456247368421
2350,0.0,61.39712789473684
2351,0.0,61.98502263157894
2352,0.0,69.51927114285715
2353,0.0,69.7194507368421
2354,0.0,69.96355810526316
2355,0.0,69.58932108333333
2356,0.0,68.24166473684211
2357,0.0,63.53057863157895
2358,0.0,56.2691612631579
2359,0.0,69.55612978947369
2360,0.0,90.5017125263158
2361,0.0,94.238896
2362,0.0,99.19603421052632
2363,0.0,83.39437210526316
2364,0.0,68.68799789473684
2365,0.0,82.13709410526316
2366,0.0,86.50685715789473
2367,0.0,78.13968578947369
2368,0.0,67.92963494736843
2369,0.0,43.47318747368421
2370,0.0,14.731648684210526
2371,0.0,23.193029789473684
2372,0.0,48.38575715789474
2373,0.0,57.5456247368421
2374,0.0,61.39712789473684
2375,0.0,61.98502263157894
2376,0.0,69.51927114285715
2377,0.0,69.7194507368421
2378,0.0,69.96355810526316
2379,0.0,69.58932108333333
2380,0.0,68.24166473684211
2381,0.0,63.53057863157895
2382,0.0,56.2691612631579
2383,0.0,69.55612978947369
2384,0.0,90.5017125263158
2385,0.0,94.238896
2386,0.0,99.19603421052632
2387,0.0,83.39437210526316
2388,0.0,68.68799789473684
2389,0.0,82.13709410526316
2390,0.0,86.50685715789473
2391,0.0,78.13968578947369
2392,0.0,67.92963494736843
2393,0.0,43.47318747368421
2394,0.0,14.731648684210526
2395,0.0,23.193029789473684
2396,0.0,48.38575715789474
2397,0.0,57.5456247368421
2398,0.0,61.39712789473684
2399,0.0,61.98502263157894
2400,0.0,69.51927114285715
2401,0.0,69.7194507368421
2402,0.0,69.96355810526316
2403,0.0,69.58932108333333
2404,0.0,68.24166473684211
2405,0.0,63.53057863157895
2406,0.0,56.2691612631579
2407,0.0,69.55612978947369
2408,0.0,90.5017125263158
2409,0.0,94.238896
2410,0.0,99.19603421052632
2411,0.0,83.39437210526316
2412,0.0,68.68799789473684
2413,0.0,82.13709410526316
2414,0.0,86.50685715789473
2415,0.0,78.13968578947369
2416,0.0,67.92963494736843
2417,0.0,43.47318747368421
2418,0.0,14.731648684210526
2419,0.0,23.193029789473684
2420,0.0,48.38575715789474
2421,0.0,57.5456247368421
2422,0.0,61.39712789473684
2423,0.0,61.98502263157894
2424,0.0,69.51927114285715
2425,0.0,69.7194507368421
2426,0.0,69.96355810526316
2427,0.0,69.58932108333333
2428,0.0,68.24166473684211
2429,0.0,63.53057863157895
2430,0.0,56.2691612631579
2431,0.0,69.55612978947369
2432,0.0,90.5017125263158
2433,0.0,94.238896
2434,0.0,99.19603421052632
2435,0.0,83.39437210526316
2436,0.0,68.68799789473684
2437,0.0,82.13709410526316
2438,0.0,86.50685715789473
2439,0.0,78.13968578947369
2440,0.0,67.92963494736843
2441,0.0,43.47318747368421
2442,0.0,14.731648684210526
2443,0.0,23.193029789473684
2444,0.0,48.38575715789474
2445,0.0,57.5456247368421
2446,0.0,61.39712789473684
2447,0.0,61.98502263157894
2448,0.0,69.51927114285715
2449,0.0,69.7194507368421
2450,0.0,69.96355810526316
2451,0.0,69.58932108333333
2452,0.0,68.24166473684211
2453,0.0,63.53057863157895
2454,0.0,56.2691612631579
2455,0.0,69.55612978947369
2456,0.0,90.5017125263158
2457,0.0,94.238896
2458,0.0,99.19603421052632
2459,0.0,83.39437210526316
2460,0.0,68.68799789473684
2461,0.0,82.13709410526316
2462,0.0,86.50685715789473
2463,0.0,78.13968578947369
2464,0.0,67.92963494736843
2465,0.0,43.47318747368421
2466,0.0,14.731648684210526
2467,0.0,23.193029789473684
2468,0.0,48.38575715789474
2469,0.0,57.5456247368421
2470,0.0,61.39712789473684
2471,0.0,61.98502263157894
2472,0.0,69.51927114285715
2473,0.0,69.7194507368421
2474,0.0,69.96355810526316
2475,0.0,69.58932108333333
2476,0.0,68.24166473684211
2477,0.0,63.53057863157895
2478,0.0,56.2691612631579
2479,0.0,69.55612978947369
2480,0.0,90.5017125263158
2481,0.0,94.238896
2482,0.0,99.19603421052632
2483,0.0,83.39437210526316
2484,0.0,68.68799789473684
2485,0.0,82.13709410526316
2486,0.0,86.50685715789473
2487,0.0,78.13968578947369
2488,0.0,67.92963494736843
2489,0.0,43.47318747368421
2490,0.0,14.731648684210526
2491,0.0,23.193029789473684
2492,0.0,48.38575715789474
2493,0.0,57.5456247368421
2494,0.0,61.39712789473684
2495,0.0,61.98502263157894
2496,0.0,69.51927114285715
2497,0.0,69.7194507368421
2498,0.0,69.96355810526316
2499,0.0,69.58932108333333
2500,0.0,68.24166473684211
2501,0.0,63.53057863157895
2502,0.0,56.2691612631579
2503,0.0,69.55612978947369
2504,0.0,90.5017125263158
2505,0.0,94.238896
2506,0.0,99.19603421052632
2507,0.0,83.39437210526316
2508,0.0,68.68799789473684
2509,0.0,82.13709410526316
2510,0.0,86.50685715789473
2511,0.0,78.13968578947369
2512,0.0,67.92963494736843
2513,0.0,43.47318747368421
2514,0.0,14.731648684210526
2515,0.0,23.193029789473684
2516,0.0,48.38575715789474
2517,0.0,57.5456247368421
2518,0.0,61.39712789473684
2519,0.0,61.98502263157894
2520,0.0,69.51927114285715
2521,0.0,69.7194507368421
2522,0.0,69.96355810526316
2523,0.0,69.58932108333333
2524,0.0,68.24166473684211
2525,0.0,63.53057863157895
2526,0.0,56.2691612631579
2527,0.0,69.55612978947369
2528,0.0,90.5017125263158
2529,0.0,94.238896
2530,0.0,99.19603421052632
2531,0.0,83.39437210526316
2532,0.0,68.68799789473684
2533,0.0,82.13709410526316
2534,0.0,86.50685715789473
2535,0.0,78.13968578947369
2536,0.0,67.92963494736843
2537,0.0,43.47318747368421
2538,0.0,14.731648684210526
2539,0.0,23.193029789473684
2540,0.0,48.38575715789474
2541,0.0,57.5456247368421
2542,0.0,61.39712789473684
2543,0.0,61.98502263157894
2544,0.0,69.51927114285715
2545,0.0,69.7194507368421
2546,0.0,69.96355810526316
2547,0.0,69.58932108333333
2548,0.0,68.24166473684211
2549,0.0,63.53057863157895
2550,0.0,56.2691612631579
2551,0.0,69.55612978947369
2552,0.0,90.5017125263158
2553,0.0,94.238896
2554,0.0,99.19603421052632
2555,0.0,83.39437210526316
2556,0.0,68.68799789473684
2557,0.0,82.13709410526316
2558,0.0,86.50685715789473
2559,0.0,78.13968578947369
2560,0.0,67.92963494736843
2561,0.0,43.47318747368421
2562,0.0,14.731648684210526
2563,0.0,23.193029789473684
2564,0.0,48.38575715789474
2565,0.0,57.5456247368421
2566,0.0,61.39712789473684
2567,0.0,61.98502263157894
2568,0.0,69.51927114285715
2569,0.0,69.7194507368421
2570,0.0,69.96355810526316
2571,0.0,69.58932108333333
2572,0.0,68.24166473684211
2573,0.0,63.53057863157895
2574,0.0,56.2691612631579
2575,0.0,69.55612978947369
2576,0.0,90.5017125263158
2577,0.0,94.238896
2578,0.0,99.19603421052632
2579,0.0,83.39437210526316
2580,0.0,68.68799789473684
2581,0.0,82.13709410526316
2582,0.0,86.50685715789473
2583,0.0,78.13968578947369
2584,0.0,67.92963494736843
2585,0.0,43.47318747368421
2586,0.0,14.731648684210526
2587,0.0,23.193029789473684
2588,0.0,48.38575715789474
2589,0.0,57.5456247368421
2590,0.0,61.39712789473684
2591,0.0,61.98502263157894
2592,0.0,69.51927114285715
2593,0.0,69.7194507368421
2594,0.0,69.96355810526316
2595,0.0,69.58932108333333
2596,0.0,68.24166473684211
2597,0.0,63.53057863157895
2598,0.0,56.2691612631579
2599,0.0,69.55612978947369
2600,0.0,90.5017125263158
2601,0.0,94.238896
2602,0.0,99.19603421052632
2603,0.0,83.39437210526316
2604,0.0,68.68799789473684
2605,0.0,82.13709410526316
2606,0.0,86.50685715789473
2607,0.0,78.13968578947369
2608,0.0,67.92963494736843
2609,0.0,43.47318747368421
2610,0.0,14.731648684210526
2611,0.0,23.193029789473684
2612,0.0,48.38575715789474
2613,0.0,57.5456247368421
2614,0.0,61.39712789473684
2615,0.0,61.98502263157894
2616,0.0,69.51927114285715
2617,0.0,69.7194507368421
2618,0.0,69.96355810526316
2619,0.0,69.58932108333333
2620,0.0,68.24166473684211
2621,0.0,63.53057863157895
2622,0.0,56.2691612631579
2623,0.0,69.55612978947369
2624,0.0,90.5017125263158
2625,0.0,94.238896
2626,0.0,99.19603421052632
2627,0.0,83.39437210526316
2628,0.0,68.68799789473684
2629,0.0,82.13709410526316
2630,0.0,86.50685715789473
2631,0.0,78.13968578947369
2632,0.0,67.92963494736843
2633,0.0,43.47318747368421
2634,0.0,14.731648684210526
2635,0.0,23.193029789473684
2636,0.0,48.38575715789474
2637,0.0,57.5456247368421
2638,0.0,61.39712789473684
2639,0.0,61.98502263157894
2640,0.0,69.51927114285715
2641,0.0,69.7194507368421
2642,0.0,69.96355810526316
2643,0.0,69.58932108333333
2644,0.0,68.24166473684211
2645,0.0,63.53057863157895
2646,0.0,56.2691612631579
2647,0.0,69.55612978947369
2648,0.0,90.5017125263158
2649,0.0,94.238896
2650,0.0,99.19603421052632
2651,0.0,83.39437210526316
2652,0.0,68.68799789473684
2653,0.0,82.13709410526316
2654,0.0,86.50685715789473
2655,0.0,78.13968578947369
2656,0.0,67.92963494736843
2657,0.0,43.47318747368421
2658,0.0,14.731648684210526
2659,0.0,23.193029789473684
2660,0.0,48.38575715789474
2661,0.0,57.5456247368421
2662,0.0,61.39712789473684
2663,0.0,61.98502263157894
2664,0.0,69.51927114285715
2665,0.0,69.7194507368421
2666,0.0,69.96355810526316
2667,0.0,69.58932108333333
2668,0.0,68.24166473684211
2669,0.0,63.53057863157895
2670,0.0,56.2691612631579
2671,0.0,69.55612978947369
2672,0.0,90.5017125263158
2673,0.0,94.238896
2674,0.0,99.19603421052632
2675,0.0,83.39437210526316
2676,0.0,68.68799789473684
2677,0.0,82.13709410526316
2678,0.0,86.50685715789473
2679,0.0,78.13968578947369
2680,0.0,67.92963494736843
2681,0.0,43.47318747368421
2682,0.0,14.731648684210526
2683,0.0,23.193029789473684
2684,0.0,48.38575715789474
2685,0.0,57.5456247368421
2686,0.0,61.39712789473684
2687,0.0,61.98502263157894
2688,0.0,69.51927114285715
2689,0.0,69.7194507368421
2690,0.0,69.96355810526316
2691,0.0,69.58932108333333
2692,0.0,68.24166473684211
2693,0.0,63.53057863157895
2694,0.0,56.2691612631579
2695,0.0,69.55612978947369
2696,0.0,90.5017125263158
2697,0.0,94.238896
2698,0.0,99.19603421052632
2699,0.0,83.39437210526316
2700,0.0,68.68799789473684
2701,0.0,82.13709410526316
2702,0.0,86.50685715789473
2703,0.0,78.13968578947369
2704,0.0,67.92963494736843
2705,0.0,43.47318747368421
2706,0.0,14.731648684210526
2707,0.0,23.193029789473684
2708,0.0,48.38575715789474
2709,0.0,57.5456247368421
2710,0.0,61.39712789473684
2711,0.0,61.98502263157894
2712,0.0,69.51927114285715
2713,0.0,69.7194507368421
2714,0.0,69.96355810526316
2715,0.0,69.58932108333333
2716,0.0,68.24166473684211
2717,0.0,63.53057863157895
2718,0.0,56.2691612631579
2719,0.0,69.55612978947369
2720,0.0,90.5017125263158
2721,0.0,94.238896
2722,0.0,99.19603421052632
2723,0.0,83.39437210526316
2724,0.0,68.68799789473684
2725,0.0,82.13709410526316
2726,0.0,86.50685715789473
2727,0.0,78.13968578947369
2728,0.0,67.92963494736843
2729,0.0,43.47318747368421
2730,0.0,14.731648684210526
2731,0.0,23.193029789473684
2732,0.0,48.38575715789474
2733,0.0,57.5456247368421
2734,0.0,61.39712789473684
2735,0.0,61.98502263157894
2736,0.0,69.51927114285715
2737,0.0,69.7194507368421
2738,0.0,69.96355810526316
2739,0.0,69.58932108333333
2740,0.0,68.24166473684211
2741,0.0,63.53057863157895
2742,0.0,56.2691612631579
2743,0.0,69.55612978947369
2744,0.0,90.5017125263158
2745,0.0,94.238896
2746,0.0,99.19603421052632
2747,0.0,83.39437210526316
2748,0.0,68.68799789473684
2749,0.0,82.13709410526316
2750,0.0,86.50685715789473
2751,0.0,78.13968578947369
2752,0.0,67.92963494736843
2753,0.0,43.47318747368421
2754,0.0,14.731648684210526
2755,0.0,23.193029789473684
2756,0.0,48.38575715789474
2757,0.0,57.5456247368421
2758,0.0,61.39712789473684
2759,0.0,61.98502263157894
2760,0.0,69.51927114285715
2761,0.0,69.7194507368421
2762,0.0,69.96355810526316
2763,0.0,69.58932108333333
2764,0.0,68.24166473684211
2765,0.0,63.53057863157895
2766,0.0,56.2691612631579
2767,0.0,69.55612978947369
2768,0.0,90.5017125263158
2769,0.0,94.238896
2770,0.0,99.19603421052632
2771,0.0,83.39437210526316
2772,0.0,68.68799789473684
2773,0.0,82.13709410526316
2774,0.0,86.50685715789473
2775,0.0,78.13968578947369
2776,0.0,67.92963494736843
2777,0.0,43.47318747368421
2778,0.0,14.731648684210526
2779,0.0,23.193029789473684
2780,0.0,48.38575715789474
2781,0.0,57.5456247368421
2782,0.0,61.39712789473684
2783,0.0,61.98502263157894
2784,0.0,69.51927114285715
2785,0.0,69.7194507368421
2786,0.0,69.96355810526316
2787,0.0,69.58932108333333
2788,0.0,68.24166473684211
2789,0.0,63.53057863157895
2790,0.0,56.2691612631579
2791,0.0,69.55612978947369
2792,0.0,90.5017125263158
2793,0.0,94.238896
2794,0.0,99.19603421052632
2795,0.0,83.39437210526316
2796,0.0,68.68799789473684
2797,0.0,82.13709410526316
2798,0.0,86.50685715789473
2799,0.0,78.13968578947369
2800,0.0,67.92963494736843
2801,0.0,43.47318747368421
2802,0.0,14.731648684210526
2803,0.0,23.193029789473684
2804,0.0,48.38575715789474
2805,0.0,57.5456247368421
2806,0.0,61.39712789473684
2807,0.0,61.98502263157894
2808,0.0,69.51927114285715
2809,0.0,69.7194507368421
2810,0.0,69.96355810526316
2811,0.0,69.58932108333333
2812,0.0,68.24166473684211
2813,0.0,63.53057863157895
2814,0.0,56.2691612631579
2815,0.0,69.55612978947369
2816,0.0,90.5017125263158
2817,0.0,94.238896
2818,0.0,99.19603421052632
2819,0.0,83.39437210526316
2820,0.0,68.68799789473684
2821,0.0,82.13709410526316
2822,0.0,86.50685715789473
2823,0.0,78.13968578947369
2824,0.0,67.92963494736843
2825,0.0,43.47318747368421
2826,0.0,14.731648684210526
2827,0.0,23.193029789473684
2828,0.0,48.38575715789474
2829,0.0,57.5456247368421
2830,0.0,61.39712789473684
2831,0.0,61.98502263157894
2832,0.0,69.51927114285715
2833,0.0,69.7194507368421
2834,0.0,69.96355810526316
2835,0.0,69.58932108333333
2836,0.0,68.24166473684211
2837,0.0,63.53057863157895
2838,0.0,56.2691612631579
2839,0.0,69.55612978947369
2840,0.0,90.5017125263158
2841,0.0,94.238896
2842,0.0,99.19603421052632
2843,0.0,83.39437210526316
2844,0.0,68.68799789473684
2845,0.0,82.13709410526316
2846,0.0,86.50685715789473
2847,0.0,78.13968578947369
2848,0.0,67.92963494736843
2849,0.0,43.47318747368421
2850,0.0,14.731648684210526
2851,0.0,23.193029789473684
2852,0.0,48.38575715789474
2853,0.0,57.5456247368421
2854,0.0,61.39712789473684
2855,0.0,61.98502263157894
2856,0.0,69.51927114285715
2857,0.0,69.7194507368421
2858,0.0,69.96355810526316
2859,0.0,69.58932108333333
2860,0.0,68.24166473684211
2861,0.0,63.53057863157895
2862,0.0,56.2691612631579
2863,0.0,69.55612978947369
2864,0.0,90.5017125263158
2865,0.0,94.238896
2866,0.0,99.19603421052632
2867,0.0,83.39437210526316
2868,0.0,68.68799789473684
2869,0.0,82.13709410526316
2870,0.0,86.50685715789473
2871,0.0,78.13968578947369
2872,0.0,67.92963494736843
2873,0.0,43.47318747368421
2874,0.0,14.731648684210526
2875,0.0,23.193029789473684
2876,0.0,48.38575715789474
2877,0.0,57.5456247368421
2878,0.0,61.39712789473684
2879,0.0,61.98502263157894
2880,0.0,69.51927114285715
2881,0.0,69.7194507368421
2882,0.0,69.96355810526316
2883,0.0,69.58932108333333
2884,0.0,68.24166473684211
2885,0.0,63.53057863157895
2886,0.0,56.2691612631579
2887,0.0,69.55612978947369
2888,0.0,90.5017125263158
2889,0.0,94.238896
2890,0.0,99.19603421052632
2891,0.0,83.39437210526316
2892,0.0,68.68799789473684
2893,0.0,82.13709410526316
2894,0.0,86.50685715789473
2895,0.0,78.13968578947369
2896,0.0,67.92963494736843
2897,0.0,43.47318747368421
2898,0.0,14.731648684210526
2899,0.0,23.193029789473684
2900,0.0,48.38575715789474
2901,0.0,57.5456247368421
2902,0.0,61.39712789473684
2903,0.0,61.98502263157894
2904,0.0,69.51927114285715
2905,0.0,69.7194507368421
2906,0.0,69.96355810526316
2907,0.0,69.58932108333333
2908,0.0,68.24166473684211
2909,0.0,63.53057863157895
2910,0.0,56.2691612631579
2911,0.0,69.55612978947369
2912,0.0,90.5017125263158
2913,0.0,94.238896
2914,0.0,99.19603421052632
2915,0.0,83.39437210526316
2916,0.0,68.68799789473684
2917,0.0,82.13709410526316
2918,0.0,86.50685715789473
2919,0.0,78.13968578947369
2920,0.0,67.92963494736843
2921,0.0,43.47318747368421
2922,0.0,14.731648684210526
2923,0.0,23.193029789473684
2924,0.0,48.38575715789474
2925,0.0,57.5456247368421
2926,0.0,61.39712789473684
2927,0.0,61.98502263157894
2928,0.0,69.51927114285715
2929,0.0,69.7194507368421
2930,0.0,69.96355810526316
2931,0.0,69.58932108333333
2932,0.0,68.24166473684211
2933,0.0,63.53057863157895
2934,0.0,56.2691612631579
2935,0.0,69.55612978947369
2936,0.0,90.5017125263158
2937,0.0,94.238896
2938,0.0,99.19603421052632
2939,0.0,83.39437210526316
2940,0.0,68.68799789473684
2941,0.0,82.13709410526316
2942,0.0,86.50685715789473
2943,0.0,78.13968578947369
2944,0.0,67.92963494736843
2945,0.0,43.47318747368421
2946,0.0,14.731648684210526
2947,0.0,23.193029789473684
2948,0.0,48.38575715789474
2949,0.0,57.5456247368421
2950,0.0,61.39712789473684
2951,0.0,61.98502263157894
2952,0.0,69.51927114285715
2953,0.0,69.7194507368421
2954,0.0,69.96355810526316
2955,0.0,69.58932108333333
2956,0.0,68.24166473684211
2957,0.0,63.53057863157895
2958,0.0,56.2691612631579
2959,0.0,69.55612978947369
2960,0.0,90.5017125263158
2961,0.0,94.238896
2962,0.0,99.19603421052632
2963,0.0,83.39437210526316
2964,0.0,68.68799789473684
2965,0.0,82.13709410526316
2966,0.0,86.50685715789473
2967,0.0,78.13968578947369
2968,0.0,67.92963494736843
2969,0.0,43.47318747368421
2970,0.0,14.731648684210526
2971,0.0,23.193029789473684
2972,0.0,48.38575715789474
2973,0.0,57.5456247368421
2974,0.0,61.39712789473684
2975,0.0,61.98502263157894
2976,0.0,69.51927114285715
2977,0.0,69.7194507368421
2978,0.0,69.96355810526316
2979,0.0,69.58932108333333
2980,0.0,68.24166473684211
2981,0.0,63.53057863157895
2982,0.0,56.2691612631579
2983,0.0,69.55612978947369
2984,0.0,90.5017125263158
2985,0.0,94.238896
2986,0.0,99.19603421052632
2987,0.0,83.39437210526316
2988,0.0,68.68799789473684
2989,0.0,82.13709410526316
2990,0.0,86.50685715789473
2991,0.0,78.13968578947369
2992,0.0,67.92963494736843
2993,0.0,43.47318747368421
2994,0.0,14.731648684210526
2995,0.0,23.193029789473684
2996,0.0,48.38575715789474
2997,0.0,57.5456247368421
2998,0.0,61.39712789473684
2999,0.0,61.98502263157894
3000,0.0,69.51927114285715
3001,0.0,69.7194507368421
3002,0.0,69.96355810526316
3003,0.0,69.58932108333333
3004,0.0,68.24166473684211
3005,0.0,63.53057863157895
3006,0.0,56.2691612631579
3007,0.0,69.55612978947369
3008,0.0,90.5017125263158
3009,0.0,94.238896
3010,0.0,99.19603421052632
3011,0.0,83.39437210526316
3012,0.0,68.68799789473684
3013,0.0,82.13709410526316
3014,0.0,86.50685715789473
3015,0.0,78.13968578947369
3016,0.0,67.92963494736843
3017,0.0,43.47318747368421
3018,0.0,14.731648684210526
3019,0.0,23.193029789473684
3020,0.0,48.38575715789474
3021,0.0,57.5456247368421
3022,0.0,61.39712789473684
3023,0.0,61.98502263157894
3024,0.0,69.51927114285715
3025,0.0,69.7194507368421
3026,0.0,69.96355810526316
3027,0.0,69.58932108333333
3028,0.0,68.24166473684211
3029,0.0,63.53057863157895
3030,0.0,56.2691612631579
3031,0.0,69.55612978947369
3032,0.0,90.5017125263158
3033,0.0,94.238896
3034,0.0,99.19603421052632
3035,0.0,83.39437210526316
3036,0.0,68.68799789473684
3037,0.0,82.13709410526316
3038,0.0,86.50685715789473
3039,0.0,78.13968578947369
3040,0.0,67.92963494736843
3041,0.0,43.47318747368421
3042,0.0,14.731648684210526
3043,0.0,23.193029789473684
