Time|s,control_Room.Energy_Excess
28080,6.991645e+07
28260,7.001892e+07
28440,7.01214e+07
28620,7.022387e+07
28800,70326344
28980,7.278665e+07
29160,7.524694e+07
29340,7.770724e+07
29520,8.016754e+07
29700,8.262783e+07
29880,8.508812e+07
30060,8.754841e+07
30240,90008696
30420,92468984
30600,9.492926e+07
30780,97389544
30960,9.984982e+07
31140,102310104
31320,1.0477038e+08
31500,107230664
31680,1.0969094e+08
31860,112151224
32040,1.146115e+08
32220,117071784
32400,119532056
32580,1.1990082e+08
32760,120269576
32940,1.2063833e+08
33120,1.2100708e+08
33300,1.2137583e+08
33480,121744584
33660,122113336
33840,1.224821e+08
34020,1.2285084e+08
34200,1.2321959e+08
34380,123588344
34560,1.2395709e+08
34740,1.2432584e+08
34920,1.2469459e+08
35100,1.2506334e+08
35280,1.2543209e+08
35460,1.2580084e+08
35640,1.2616958e+08
35820,1.2653834e+08
36000,1.2690709e+08
36180,1.2755487e+08
36360,128202664
36540,128850456
36720,1.2949825e+08
36900,1.3014603e+08
37080,1.3079382e+08
37260,1.3144162e+08
37440,1.320894e+08
37620,1.3273719e+08
37800,133384984
37980,1.3403277e+08
38160,1.3468056e+08
38340,1.3532835e+08
38520,1.3597613e+08
38700,1.3662392e+08
38880,1.3727171e+08
39060,1.379195e+08
39240,1.3856728e+08
39420,1.3921507e+08
39600,1.3986286e+08
39780,1.4001258e+08
39960,1.401623e+08
40140,1.4031202e+08
40320,1.4046173e+08
40500,1.4061146e+08
40680,1.4076117e+08
40860,1.409109e+08
41040,1.410606e+08
41220,1.4121032e+08
41400,1.4136005e+08
41580,1.4150976e+08
41760,1.4165947e+08
41940,1.418092e+08
42120,1.4195891e+08
42300,1.4210864e+08
42480,1.4225835e+08
42660,1.4240806e+08
42840,1.425578e+08
43020,1.427075e+08
43200,1.4285722e+08
43380,1.407979e+08
43560,1.387386e+08
43740,1.3667928e+08
43920,1.3461997e+08
44100,1.3256065e+08
44280,1.3050133e+08
44460,1.2844202e+08
44640,1.263827e+08
44820,124323384
45000,1.2226407e+08
45180,1.2020475e+08
45360,1.1814544e+08
45540,1.1608613e+08
45720,1.1402681e+08
45900,111967496
46080,1.0990818e+08
46260,1.0784886e+08
46440,1.0578955e+08
46620,1.0373023e+08
46800,1.0167092e+08
46980,1.0217462e+08
47160,1.0267834e+08
47340,1.0318205e+08
47520,1.0368575e+08
47700,104189464
47880,1.0469317e+08
48060,1.0519688e+08
48240,1.0570059e+08
48420,106204296
48600,1.0670801e+08
48780,1.0721171e+08
48960,1.0771542e+08
49140,1.0821914e+08
49320,1.0872284e+08
49500,1.0922655e+08
49680,1.0973026e+08
49860,1.1023397e+08
50040,1.1073768e+08
50220,111241384
50400,111745096
50580,1.1220308e+08
50760,1.1266107e+08
50940,113119064
51120,1.1357705e+08
51300,1.1403504e+08
51480,1.1449302e+08
51660,114951016
51840,1.1540901e+08
52020,1.1586699e+08
52200,116324984
52380,1.1678297e+08
52560,1.1724096e+08
52740,1.1769894e+08
52920,118156936
53100,1.1861493e+08
53280,1.1907291e+08
53460,119530904
53640,1.1998889e+08
53820,1.2044688e+08
54000,1.2090487e+08
54180,1.2013898e+08
54360,1.1937309e+08
54540,1.1860719e+08
54720,117841304
54900,1.1707541e+08
55080,1.1630952e+08
55260,115543624
55440,114777736
55620,1.1401184e+08
55800,113245944
55980,112480056
56160,1.1171416e+08
56340,1.1094827e+08
56520,110182376
56700,1.0941649e+08
56880,1.0865059e+08
57060,1.078847e+08
57240,1.0711881e+08
57420,1.0635292e+08
57600,1.0558702e+08
57780,1.0465952e+08
57960,1.0373202e+08
58140,1.0280451e+08
58320,1.0187701e+08
58500,1.009495e+08
58680,1.00022e+08
58860,9.90945e+07
59040,9.816699e+07
59220,9.723949e+07
59400,9.631198e+07
59580,9.538447e+07
59760,9.445697e+07
59940,93529464
60120,9.260196e+07
60300,91674456
60480,9.074695e+07
60660,8.981945e+07
60840,88891944
61020,8.796444e+07
61200,87036936
61380,8.596694e+07
61560,8.489696e+07
61740,8.382697e+07
61920,82756984
62100,8.168699e+07
62280,8.061701e+07
62460,79547016
62640,7.847703e+07
62820,7.740704e+07
63000,7.633706e+07
63180,75267064
63360,7.419708e+07
63540,7.312709e+07
63720,7.20571e+07
63900,7.098711e+07
64080,6.991712e+07
64260,6.884714e+07
64440,67777144
64620,6.670716e+07
64800,65637172
64980,6.3676e+07
65160,61714828
65340,59753656
65520,5.779248e+07
65700,55831308
65880,53870136
66060,51908964
66240,4.994779e+07
66420,4.798662e+07
66600,4.602545e+07
66780,4.406427e+07
66960,4.21031e+07
67140,4.014193e+07
67320,38180756
67500,36219584
67680,34258412
67860,32297238
68040,30336066
68220,28374894
68400,2.641372e+07
68580,2.601437e+07
68760,25669278
68940,25325394
69120,24981762
69300,2.463826e+07
69480,2.429479e+07
69660,23951304
69840,23607804
70020,23264354
70200,22920904
70380,2.257744e+07
70560,22233962
70740,2.189051e+07
70920,2.154706e+07
71100,21203596
71280,20860116
71460,20516632
71640,20173146
71820,19829654
72000,19486154
72180,20520924
72360,21447446
72540,2.237153e+07
72720,23295066
72900,24218398
73080,25141634
73260,26064774
73440,26987876
73620,2.791093e+07
73800,28833938
73980,29756902
74160,30679824
74340,31602702
74520,32525536
74700,33448326
74880,34371076
75060,35293784
75240,3.621646e+07
75420,37139096
75600,38061692
75780,38668148
75960,3.932885e+07
76140,39990744
76320,40652904
76500,41315172
76680,4.197748e+07
76860,42639784
77040,43302092
77220,43964456
77400,44626836
77580,45289216
77760,45951596
77940,46613976
78120,47276356
78300,47938736
78480,48601116
78660,4.926351e+07
78840,4.992591e+07
79020,50588316
79200,5.125072e+07
79380,51597108
79560,51943504
79740,52289908
79920,52636316
80100,52982736
80280,5.332916e+07
80460,5.367558e+07
80640,54022004
80820,54368444
81000,5.471489e+07
81180,55061332
81360,55407772
81540,55754216
81720,5.610066e+07
81900,56447104
82080,56793548
82260,57139996
82440,5.748645e+07
82620,5.78329e+07
82800,58179348
82980,58262204
83160,5.834506e+07
83340,5.842792e+07
83520,5.851078e+07
83700,5.859365e+07
83880,5.867651e+07
84060,5.875938e+07
84240,58842244
84420,58925116
84600,59007988
84780,59090864
84960,59173736
85140,5.925661e+07
85320,5.933948e+07
85500,59422356
85680,59505228
85860,59588104
86040,5.967098e+07
86220,59753856
86400,5.983673e+07
86580,5.983672e+07
86760,5.983671e+07
86940,59836704
87120,59836696
87300,5.983669e+07
87480,59836684
87660,59836676
87840,5.983667e+07
88020,59836668
88200,59836664
88380,5.983666e+07
88560,59836656
88740,59836652
88920,5.983665e+07
89100,59836644
89280,5.983664e+07
89460,5.983664e+07
89640,59836636
89820,5.983663e+07
90000,5.983663e+07
