Time|s,control_Room.Energy_Excess
75780,3.589097e+07
75960,3.656913e+07
76140,3.725224e+07
76320,3.793645e+07
76500,38621092
76680,3.930591e+07
76860,3.999073e+07
77040,40675544
77220,41360596
77400,42045716
77580,42730836
77760,43415956
77940,4.410107e+07
78120,4.478619e+07
78300,4.547131e+07
78480,46156428
78660,4.684161e+07
78840,47526824
79020,4.821204e+07
79200,48897256
79380,4.930725e+07
79560,49717276
79740,5.012734e+07
79920,5.053741e+07
80100,5.094754e+07
80280,5.135767e+07
80460,5.176781e+07
80640,52177944
80820,5.258815e+07
81000,52998372
81180,53408596
81360,5.381882e+07
81540,54229044
81720,54639268
81900,55049492
82080,55459716
82260,5.586996e+07
82440,56280216
82620,5.669047e+07
82800,5.710073e+07
82980,57146196
83160,57191676
83340,57237172
83520,57282664
83700,5.732818e+07
83880,5.73737e+07
84060,57419216
84240,57464732
84420,57510276
84600,57555824
84780,57601372
84960,5.764692e+07
85140,57692468
85320,57738016
85500,57783564
85680,5.782911e+07
85860,57874664
86040,57920224
86220,57965784
86400,58011344
86580,58011296
86760,58011252
86940,58011216
87120,58011176
87300,58011148
87480,58011116
87660,5.801109e+07
87840,58011056
88020,58011036
88200,58011016
88380,58010996
88560,58010976
88740,58010956
88920,5.801094e+07
89100,5.801092e+07
89280,5.80109e+07
89460,58010884
89640,58010868
89820,58010852
90000,58010836
