Time|s,control_Room.Energy_Excess
84960,5.448761e+07
85140,54973804
85320,55459996
85500,5.594619e+07
85680,56432388
85860,56918596
86040,57404816
86220,5.789103e+07
86400,58377252
86580,58377148
86760,58377056
86940,58376976
87120,58376892
87300,58376824
87480,5.837676e+07
87660,58376696
87840,58376628
88020,58376584
88200,5.837654e+07
88380,58376496
88560,58376452
88740,58376412
88920,5.837637e+07
89100,58376324
89280,5.837628e+07
89460,58376244
89640,5.837621e+07
89820,58376172
90000,58376136
