Time|s,control_Room.Energy_Excess
16380,6.692437e+07
16560,66877904
16740,66831436
16920,66784972
17100,66738504
17140.791,66727976
17141.02,66727916
17141.027,6.672791e+07
17141.154,66727804, 66727756, 66727756
17280,66692076
17460,6.664555e+07
17470.158,66642924
17640,66598976
17820,66552308
18000,6.650557e+07
18180,66283108
18360,6.606057e+07
18540,6.583792e+07
18720,65615264
18900,6.539245e+07
19080,65169616
19260,6.494678e+07
19440,64723948
19620,64500924
19800,64277852
19980,64054784
20160,63831716
20340,63608644
20520,63385576
20700,63162504
20880,62939436
21060,6.271631e+07
21240,62493156
21420,6.227e+07
21600,6.204685e+07
21780,6.136625e+07
21960,60685624
22140,60004964
22320,5.93243e+07
22500,5.864358e+07
22680,57962856
22860,57282132
23040,5.660141e+07
23220,5.592062e+07
23400,55239816
23580,54559012
23760,53878204
23940,5.31974e+07
24120,52516596
24300,5.183579e+07
24480,51154988
24660,50474164
24840,49793332
25020,4.91125e+07
25200,48431664
25380,4.764128e+07
25560,46850884
25740,4.606048e+07
25920,4.527007e+07
26100,44479644
26280,43689216
26460,42898788
26640,4.210836e+07
26820,4.131791e+07
27000,40527456
27180,3.9737e+07
27360,38946544
27540,3.815609e+07
27720,3.736563e+07
27900,3.657518e+07
28080,35784724
28260,3.499426e+07
28440,34203796
28620,33413332
28800,32622866
28980,34410264
29160,36197656
29340,3.798505e+07
29520,39772436
29700,4.155982e+07
29880,43347204
30060,45134588
30240,4.692197e+07
30420,48709344
30600,50496716
30780,52284092
30960,54071464
31140,5.585884e+07
31320,57646212
31500,59433584
31680,6.122096e+07
31860,63008332
32040,6.47957e+07
32220,6.658307e+07
32400,6.837044e+07
32580,6.807319e+07
32760,67775944
32940,67478696
33120,6.718145e+07
33300,6.688419e+07
33480,6.658694e+07
33660,6.628969e+07
33840,65992436
34020,6.569518e+07
34200,65397924
34380,65100668
34560,64803412
34740,64506156
34920,6.42089e+07
35100,63911644
35280,63614388
35460,63317132
35640,63019876
35820,6.272262e+07
36000,62425364
36180,62550456
36360,62675548
36540,6.280064e+07
36720,62925732
36900,6.305082e+07
37080,6.317591e+07
37260,63301004
37440,63426092
37620,63551184
37800,6.367627e+07
37980,63801364
38160,63926452
38340,64051544
38520,6.417663e+07
38700,6.430172e+07
38880,64426812
39060,6.45519e+07
39240,64676988
39420,6.480208e+07
39600,6.492717e+07
39780,64932736
39960,64938304
40140,6.494387e+07
40320,64949436
40500,64955004
40680,64960572
40860,64966136
41040,64971704
41220,6.497727e+07
41400,64982836
41580,64988404
41760,64993972
41940,64999536
42120,65005104
42300,6.501067e+07
42480,65016236
42660,65021804
42840,6.502737e+07
43020,65032936
43200,65038504
43380,6.318979e+07
43560,61341084
43740,59492372
43920,57643664
44100,55794956
44280,53946244
44460,52097536
44640,50248824
44820,48400116
45000,46551404
45180,44702696
45360,42853984
45540,41005276
45720,39156564
45900,37307856
46080,35459144
46260,33610436
46440,31761726
46620,29913016
46800,28064306
46980,2.88945e+07
47160,29724694
47340,30554886
47520,3.138508e+07
47700,32215274
47880,33045466
48060,3.387566e+07
48240,34705852
48420,3.553605e+07
48600,3.636624e+07
48780,3.719643e+07
48960,38026628
49140,3.885682e+07
49320,39687012
49500,40517204
49680,4.13474e+07
49860,4.217759e+07
50040,43007784
50220,4.383798e+07
50400,44668172
50580,45568564
50760,4.646896e+07
50940,4.736935e+07
51120,48269744
51300,49170136
51480,50070532
51660,50970924
51840,51871316
52020,52771708
52200,53672104
52380,54572496
52560,5.547289e+07
52740,5.637328e+07
52920,57273676
53100,58174068
53280,5.907446e+07
53460,59974852
53640,60875244
53820,6.177564e+07
54000,6.267603e+07
54180,62594864
54360,62513696
54540,6.243253e+07
54720,6.235136e+07
54900,6.227019e+07
55080,62189024
55260,62107852
55440,62026684
55620,61945516
55800,61864348
55980,6.178318e+07
56160,61702012
56340,61620844
56520,61539676
56700,61458508
56880,6.137734e+07
57060,61296172
57240,6.1215e+07
57420,6.113383e+07
57600,61052664
57780,60959276
57960,60865884
58140,60772492
58320,60679104
58500,6.058571e+07
58680,6.049232e+07
58860,60398932
59040,6.030554e+07
59220,60212148
59400,6.011876e+07
59580,6.002537e+07
59760,59931976
59940,59838588
60120,59745196
60300,59651804
60480,59558416
60660,59465024
60840,5.937163e+07
61020,59278244
61200,59184852
61380,58966988
61560,5.874912e+07
61740,58531256
61920,58313388
62100,58095524
62280,5.787766e+07
62460,5.765979e+07
62640,5.744193e+07
62820,5.722406e+07
63000,57006196
63180,5.678833e+07
63360,56570464
63540,5.63526e+07
63720,56134732
63900,55916868
64080,5.5699e+07
64260,55481136
64440,55263268
64620,55045404
64800,5.482754e+07
64980,53395652
65160,5.196377e+07
65340,5.053188e+07
65520,49099996
65700,4.766811e+07
65880,46236224
66060,4.480434e+07
66240,43372456
66420,4.194057e+07
66600,40508684
66780,39076796
66960,3.764491e+07
67140,36213028
67320,3.478114e+07
67500,33349254
67680,3.191737e+07
67860,30485484
68040,29053598
68220,27621712
68400,26189826
68580,25742384
68760,2.538861e+07
68940,25036904
69120,24685612
69300,24334526
69480,23983476
69660,23632378
69840,23281238
70020,2.293016e+07
70200,22579068
70380,2.222793e+07
70560,21876748
70740,21525592
70920,2.117442e+07
71100,20823202
71280,20471938
71460,2.012065e+07
71640,19769338
71820,19417992
72000,19066616
72180,20196332
72360,2.113949e+07
72540,2.207843e+07
72720,23016408
72900,2.395401e+07
73080,24891434
73260,25828668
73440,26765818
73620,27702868
73800,28639818
73980,29576674
74160,30513436
74340,31450104
74520,32386676
74700,33323156
74880,3.425954e+07
75060,35195844
75240,36132064
75420,37068196
75600,38004244
75780,38591012
75960,39271444
76140,3.995394e+07
76320,40636896
76500,41320028
76680,42003236
76860,42686444
77040,43369652
77220,44052956
77400,4.473629e+07
77580,4.541962e+07
77760,4.610295e+07
77940,46786284
78120,47469616
78300,48152944
78480,48836276
78660,4.951963e+07
78840,50203004
79020,50886376
79200,51569748
79380,51893012
79560,52216284
79740,52539576
79920,52862868
80100,53186184
80280,53509504
80460,53832824
80640,54156144
80820,54479492
81000,54802852
81180,5.512621e+07
81360,55449564
81540,5.577292e+07
81720,56096276
81900,5.641963e+07
82080,56742988
82260,5.706635e+07
82440,5.738972e+07
82620,57713092
82800,5.803646e+07
82980,58078336
83160,5.812022e+07
83340,58162108
83520,5.820399e+07
83700,5.824589e+07
83880,58287788
84060,58329684
84240,5.837158e+07
84420,5.841349e+07
84600,58455396
84780,58497304
84960,58539216
85140,58581124
85320,5.862303e+07
85500,58664944
85680,58706852
85860,58748764
86040,58790676
86220,5.883259e+07
86400,58874504
86580,5.887449e+07
86760,5.887447e+07
86940,58874456
87120,5.887444e+07
87300,58874428
87480,58874416
87660,5.887441e+07
87840,58874396
88020,58874388
88200,5.887438e+07
88380,58874372
88560,58874364
88740,58874356
88920,5.887435e+07
89100,58874344
89280,58874336
89460,5.887433e+07
89640,58874324
89820,5.887432e+07
90000,5.887431e+07
